name_with_owner,name,date,release_date,release_name,release_url
apache/servicemix-archetypes,archetypes-2013.01,2013-01-17 00:27:02+00:00,,,
apache/struts-maven,STRUTS_MASTER_9,2012-02-28 11:08:54+00:00,,,
apache/archiva-sandbox,,,,,
apache/chainsaw,release_20060302,2006-03-02 02:56:59+00:00,,,
apache/harmony-drlvm,,,,,
apache/harmony-jdktools,,,,,
apache/tomcat55,TOMCAT_5_5_36,2012-10-05 12:51:37+00:00,,,
apache/couchdb-query-server-spidermonkey,,,,,
apache/incubator-knox,,,,,
apache/incubator-olingo-odata3-js,,,,,
apache/incubator-argus,,,,,
apache/ant-ivy-site-styles,,,,,
apache/incubator-parquet-cpp,,,,,
apache/incubator-parquet-mr,,,,,
apache/incubator-parquet-format,,,,,
apache/couchdb-javascript-tests,,,,,
apache/predictionio-sdk-swift,0.2.0,2015-08-07 08:13:01+00:00,,,
apache/incubator-lens,,,,,
apache/incubator-ignite,,,,,
apache/harmony-classlib,,,,,
apache/whimsy-test,,,,,
apache/incubator-guacamole,,,,,
apache/toolchain,,,,,
apache/matt-test,footag,2016-04-03 19:43:55+00:00,2016-04-03 19:43:55+00:00,testing tags,https://github.com/apache/matt-test/releases/tag/footag
apache/james,,,,,
apache/couchdb-fauxton-server,,,,,
apache/phoenix-thirdparty,1.1.0,2021-01-29 21:26:16+00:00,,,
apache/karaf-cave,cave-4.2.1,2019-11-25 16:05:08+00:00,,,
apache/diversity-site,,,,,
apache/datasketches-memory16,,,,,
apache/qpid-jms-amqp-0-x,6.4.0,2020-05-28 12:19:05+00:00,,,
apache/accumulo-proxy,,,,,
apache/accumulo-wikisearch,,,,,
apache/mynewt-blinky,mynewt_1_9_0_tag,2021-03-24 21:08:58+00:00,,,
apache/cordova-new-committer-and-pmc,,,,,
apache/cordova-test-platform,,,,,
apache/activemq-nms-stomp,1.7.1,2015-12-11 19:47:27+00:00,,,
apache/activemq-nms-zmq,,,,,
apache/activemq-web,,,,,
apache/activemq-nms-openwire-generator,,,,,
apache/activemq-nms-msmq,1.5.0,2011-03-08 19:59:21+00:00,,,
apache/activemq-nms-ems,1.7.0,2015-07-06 23:50:18+00:00,,,
apache/activemq-openwire,,,,,
apache/flume-site,,,,,
apache/incubator-hop-docs,,,,,
apache/apisix-control-plane,,,,,
apache/mynewt-pkg-bsp,,,,,
apache/incubator-milagro-MPC,1.0.0,2021-01-21 14:13:44+00:00,,,
apache/royale-official-site,,,,,
apache/couchdb-meck,0.9.2,2021-03-06 12:40:55+00:00,,,
apache/tomee-bval,,,,,
apache/aries-antora,,,,,
apache/servicemix-specs,org.apache.servicemix.specs.activation-api-2.0.1-2.0.1_1,2021-05-06 07:49:44+00:00,,,
apache/fundraising-site,,,,,
apache/incubator-training,releases/tools/1.0.0,2020-09-09 13:33:10+00:00,,,
apache/phoenix-tephra,0.16.1,2021-05-04 10:43:52+00:00,2021-05-12 18:45:09+00:00,0.16.1,https://github.com/apache/phoenix-tephra/releases/tag/0.16.1
apache/incubator-hivemall-site,,,,,
apache/couchdb-passage,CouchDB-0.2.6-1,2021-05-14 05:25:23+00:00,2021-05-14 05:25:23+00:00,CouchDB-0.2.6-1,https://github.com/apache/couchdb-passage/releases/tag/CouchDB-0.2.6-1
apache/couchdb-folsom,CouchDB-0.8.4,2021-05-14 05:44:03+00:00,2021-05-14 05:44:03+00:00,CouchDB-0.8.4,https://github.com/apache/couchdb-folsom/releases/tag/CouchDB-0.8.4
apache/couchdb-jaeger-passage,CouchDB-0.1.14-4,2021-05-14 05:40:06+00:00,2021-05-14 05:40:06+00:00,CouchDB-0.1.14-4,https://github.com/apache/couchdb-jaeger-passage/releases/tag/CouchDB-0.1.14-4
apache/tomee-jakartaee-api,,,,,
apache/ozone-docker-builder,,,,,
apache/allura-site,,,,,
apache/tomcat-taglibs-parent,taglibs-parent-3,2012-03-26 04:54:45+00:00,,,
apache/tomcat-taglibs-rdc,rdc-sandbox,2009-08-17 04:15:44+00:00,,,
apache/tomcat-taglibs-site,,,,,
apache/tomcat-taglibs-standard,taglibs-standard-1.2.6-RC1,2017-05-16 15:15:58+00:00,,,
apache/geronimo-jcache-simple,geronimo-jcache-simple-1.0.5,2020-11-10 14:22:45+00:00,,,
apache/oozie-site,,,,,
apache/kibble-scanners,,,,,
apache/couchdb-hyper,CouchDB-2.2.0-7,2021-05-26 14:56:50+00:00,2021-05-26 14:56:50+00:00,CouchDB-2.2.0-7,https://github.com/apache/couchdb-hyper/releases/tag/CouchDB-2.2.0-7
apache/logging-pipelines,,,,,
apache/accumulo-docker,,,,,
apache/cloudstack-ec2stack,0.8.0,2015-08-26 09:15:41+00:00,,,
apache/cloudstack-gcestack,,,,,
apache/couchdb-ibrowse,CouchDB-4.4.2-5,2021-06-07 17:25:39+00:00,2021-06-07 17:25:39+00:00,CouchDB-4.4.2-5,https://github.com/apache/couchdb-ibrowse/releases/tag/CouchDB-4.4.2-5
apache/duo_unix,duo_unix-1.11.4-asf,2021-06-13 15:40:15+00:00,2020-03-02 20:15:35+00:00,,https://github.com/apache/duo_unix/releases/tag/1.11.3.3-asf
apache/logging-chainsaw-site,,,,,
apache/ozone-go,,,,,
apache/couchdb-config,2.1.9,2021-06-16 19:21:25+00:00,2020-01-22 08:28:33+00:00,2.1.7,https://github.com/apache/couchdb-config/releases/tag/2.1.7
apache/bval-site,,,,,
apache/river-site,,,,,
apache/gora-site,,,,,
apache/ctakes-site,,,,,
apache/flex-site,,,,,
apache/chemistry-site,,,,,
apache/datasketches-vector,sketches-vector-0.0.2,2017-10-06 02:54:20+00:00,,,
apache/geronimo-metrics,geronimo-metrics-parent-1.0.5,2020-09-15 12:19:27+00:00,,,
apache/incubator-flagon,,,,,
apache/netbeans-l10n,,,,,
apache/tomee-chatterbox,,,,,
apache/tomcat-connectors,JK_1_2_48,2020-02-20 16:41:53+00:00,,,
apache/netbeans-native-launchers,launcher-12.5,2021-06-28 11:54:13+00:00,,,
apache/arrow-experimental-rs-parquet2,,,,,
apache/arrow-experimental-rs-arrow2,,,,,
apache/uima-parent-pom,parent-pom-14,2021-03-05 10:13:21+00:00,,,
apache/samza-hello-samza,,,,,
apache/poi-site,,,,,
apache/poi-xmlbeans-site,,,,,
apache/nutch-webapp,,,,,
apache/openjpa-site,,,,,
apache/olingo-site,,,,,
apache/geronimo-specs,geronimo-json_1.1_spec-1.2,2019-03-02 09:17:01+00:00,,,
apache/geronimo-txmanager,geronimo-txmanager-parent-3.1.4,2016-11-10 10:04:38+00:00,,,
apache/opennlp-site,,,,,
apache/felix-antora-ui,,,,,
apache/couchdb-glazier,v1.6.1,2014-06-11 22:57:29+00:00,,,
apache/incubator-streampipes-website,,,,,
apache/maven-patch-plugin,maven-patch-plugin-1.2,2015-03-04 18:40:27+00:00,,,
apache/maven-jarsigner,maven-jarsigner-3.0.0,2018-10-26 10:23:36+00:00,,,
apache/maven-mapping,maven-mapping-3.0.0,2015-11-15 11:57:26+00:00,,,
apache/maven-shared-incremental,maven-shared-incremental-1.1,2013-04-03 12:00:47+00:00,,,
apache/maven-project-utils,,,,,
apache/maven-shared-io,maven-shared-io-3.0.0,2015-12-20 12:42:17+00:00,,,
apache/celix-site,,,,,
apache/kudu-site,,,,,
apache/sling-org-apache-sling-scripting-sightly,org.apache.sling.scripting.sightly-1.4.16-1.4.0,2022-02-01 16:52:43+00:00,,,
apache/sling-org-apache-sling-jcr-resourcesecurity,org.apache.sling.jcr.resourcesecurity-1.1.0,2021-11-09 09:22:27+00:00,,,
apache/sling-org-apache-sling-jcr-resource,org.apache.sling.jcr.resource-3.2.0,2022-01-18 18:36:21+00:00,,,
apache/sling-org-apache-sling-resourceaccesssecurity,org.apache.sling.resourceaccesssecurity-1.1.0,2021-11-09 09:18:01+00:00,,,
apache/sling-org-apache-sling-adapter,org.apache.sling.adapter-2.2.0,2021-11-09 09:10:07+00:00,,,
apache/sling-org-apache-sling-engine,org.apache.sling.engine-2.8.0,2021-11-09 09:08:23+00:00,,,
apache/sling-org-apache-sling-api,org.apache.sling.api-2.24.0,2021-11-09 09:03:18+00:00,,,
apache/geode-dotnet-core-client,,,,,
apache/felix-antora,,,,,
apache/aries-antora-site,last-mdtext,2021-07-29 22:21:28+00:00,,,
apache/aries-site-pub,last-cms,2020-05-25 18:53:19+00:00,,,
apache/sling-org-apache-sling-feature-io,org.apache.sling.feature.io-1.3.0,2020-02-27 12:57:39+00:00,,,
apache/sling-org-apache-sling-feature-karaf,,,,,
apache/sling-org-apache-sling-feature-resolver,,,,,
apache/sling-adapter-annotations,adapter-annotations-1.0.0,2012-01-12 16:52:50+00:00,,,
apache/sling-apache-sling-jar-resource-bundle,apache-sling-jar-resource-bundle-1.0.2,2020-05-11 07:19:34+00:00,,,
apache/sling-org-apache-sling-mongodb,,,,,
apache/sling-org-apache-sling-commons-threaddump,,,,,
apache/sling-kickstart-maven-plugin,sling-kickstart-maven-plugin-0.0.8,2020-09-13 02:38:52+00:00,,,
apache/sling-launchpad-comparator,,,,,
apache/sling-launchpad-debian,,,,,
apache/sling-org-apache-sling-kickstart,org.apache.sling.kickstart-0.0.12,2020-10-23 00:56:18+00:00,,,
apache/sling-org-apache-sling-extensions-logback-groovy-fragment,,,,,
apache/sling-org-apache-sling-commons-cache-api,,,,,
apache/sling-org-apache-sling-commons-cache-container-test,,,,,
apache/sling-org-apache-sling-reqanalyzer,,,,,
apache/sling-org-apache-sling-resource-editor,,,,,
apache/sling-org-apache-sling-commons-cache-impl,,,,,
apache/sling-org-apache-sling-crankstart-test-model,,,,,
apache/sling-org-apache-sling-crankstart-test-services,org.apache.sling.crankstart.test.services-1.0.0,2014-09-01 14:05:15+00:00,,,
apache/sling-org-apache-sling-launchpad-test-services-war,org.apache.sling.launchpad.test-services-war-2.0.16,2018-10-19 15:10:44+00:00,,,
apache/sling-org-apache-sling-installer-factory-subsystems,org.apache.sling.installer.factory.subsystems-1.0.0,2015-01-06 07:50:25+00:00,,,
apache/sling-org-apache-sling-commons-jcr-file,,,,,
apache/sling-org-apache-sling-starter-startup,org.apache.sling.starter.startup-1.0.6,2018-05-18 03:20:57+00:00,,,
apache/sling-org-apache-sling-startupfilter,,,,,
apache/sling-org-apache-sling-startupfilter-disabler,,,,,
apache/sling-org-apache-sling-tail,,,,,
apache/sling-slingpackager,,,,,
apache/sling-taglib-archetype,,,,,
apache/sling-maven-launchpad-plugin,maven-launchpad-plugin-2.3.4,2015-10-21 11:39:55+00:00,,,
apache/james-hupa,hupa-parent-0.0.3,2012-08-16 09:31:55+00:00,,,
apache/james-postage,james-2_20120613,2012-06-13 12:45:21+00:00,,,
apache/directory-scimple,SCIM-2.22-SwaggerAnnotation,2018-06-12 12:09:09+00:00,,,
apache/james-jsieve,apache-jsieve-0.7,2017-06-16 07:44:38+00:00,,,
apache/openwebbeans-site,,,,,
apache/sling-org-apache-sling-graphql-schema-aggregator,,,,,
apache/isis-antora,,,,,
apache/couchdb-mochiweb,CouchDB-v2.21.0-1,2021-07-28 22:23:03+00:00,2021-07-28 22:23:03+00:00,CouchDB-v2.21.0-1,https://github.com/apache/couchdb-mochiweb/releases/tag/CouchDB-v2.21.0-1
apache/datasketches-server,,,,,
apache/incubator-nlpcraft-java-client,v0.9.0,2021-08-07 06:06:01+00:00,,,
apache/carbondata-site,,,,,
apache/axis-site,,,,,
apache/incubator-sdap-nexusproto,,,,,
apache/myfaces-trinidad,trinidad-2.2.1,2017-07-21 12:22:20+00:00,,,
apache/commons-testing,,,,,
apache/infrastructure-pypubsub,0.7.3,2021-08-15 13:57:48+00:00,2021-08-15 13:57:48+00:00,PyPubSub 0.7.3,https://github.com/apache/infrastructure-pypubsub/releases/tag/0.7.3
apache/aries-jpa,jpa-2.7.3,2021-08-17 13:36:53+00:00,,,
apache/commons-graph,,,,,
apache/atlas-website,,,,,
apache/hawq-site,,,,,
apache/couchdb-snappy,CouchDB-1.0.7,2021-05-17 06:13:27+00:00,2021-05-17 06:13:27+00:00,CouchDB-1.0.7,https://github.com/apache/couchdb-snappy/releases/tag/CouchDB-1.0.7
apache/maven-shared-jar,,,,,
apache/whimsy-whimsical-site,,,,,
apache/incubator-warble-website,,,,,
apache/directory-mavibot,1.0.0-M8,2015-08-09 10:23:03+00:00,,,
apache/turbine-fulcrum,fulcrum-json-2.0.1,2021-06-22 16:29:26+00:00,,,
apache/hadoop-thirdparty,rel/release-1.1.1,2021-05-26 06:30:49+00:00,,,
apache/airflow-flask-openid-fork,v1.2.6,2021-09-08 10:11:45+00:00,2021-09-08 10:11:45+00:00,v1.2.6,https://github.com/apache/airflow-flask-openid-fork/releases/tag/v1.2.6
apache/commons-jci,1.1,2013-10-14 14:55:25+00:00,,,
apache/commons-proxy,2.0_RC1,2014-04-07 18:50:52+00:00,,,
apache/commons-weaver,rel/2.0,2018-09-01 16:13:47+00:00,,,
apache/puppet-backuppc,v1.0,2016-05-26 09:14:32+00:00,,,
apache/aries-typedevent,typedevent-0.0.1-RC1,2021-09-09 12:20:42+00:00,,,
apache/any23-committers,,,,,
apache/thrift-website,,,,,
apache/sling-maven-plugin,sling-maven-plugin.reactor-2.4.2,2019-06-03 13:24:00+00:00,,,
apache/freemarker-docgen,freemarker-docgen-0.0.1,2020-07-19 21:32:29+00:00,,,
apache/bloodhound-core,,,,,
apache/infrastructure-blocky-client,,,,,
apache/aries-rsa,org.apache.aries.rsa-1.17.0,2021-09-18 06:32:27+00:00,,,
apache/jclouds-labs,rel/jclouds-labs-2.4.0,2021-09-04 10:56:12+00:00,,,
apache/jclouds-labs-openstack,rel/jclouds-labs-openstack-2.4.0,2021-09-04 10:57:35+00:00,,,
apache/fineract-cn-docker-compose,,,,,
apache/infrastructure-loggy,,,,,
apache/infrastructure-occ,,,,,
apache/activemq-nms-openwire,1.8.0,2020-12-17 10:26:38+00:00,,,
apache/kibble-website,,,,,
apache/openoffice-docs,,,,,
apache/couchdb-recon,2.5.2,2021-07-01 15:07:08+00:00,,,
apache/incubator-nlpcraft-website,,,,,
apache/infrastructure-testy,,,,,
apache/infrastructure-testy3,,,,,
apache/airavata-docs,,,,,
apache/infrastructure-kif,,,,,
apache/sling-org-apache-sling-security,org.apache.sling.security-1.1.22,2022-01-12 13:51:50+00:00,,,
apache/sling-org-apache-sling-javax-activation,org.apache.sling.javax.activation-0.3.0,2021-09-30 16:40:28+00:00,,,
apache/couchdb-rebar,2.6.0-1,2021-03-14 14:33:32+00:00,,,
apache/sling-org-apache-sling-repoinit-parser,org.apache.sling.repoinit.parser-1.6.12,2022-01-30 23:23:10+00:00,,,
apache/cordova-status,,,,,
apache/logging-log4cxx-site,,,,,
apache/maven-shared-resources,maven-shared-resources-4,2021-10-02 14:55:10+00:00,,,
apache/netbeans-jackpot30,netbeans-jackpot-12.5-vc1,2021-09-19 09:50:19+00:00,,,
apache/sling-parent,sling-parent-reactor-47,2022-01-18 18:26:54+00:00,,,
apache/sling-htl-maven-plugin,htl-maven-plugin-2.0.4-1.4.0,2021-10-05 09:32:21+00:00,,,
apache/couchdb-jiffy,1.0.9,2021-10-05 15:00:17+00:00,2021-10-05 15:07:14+00:00,CouchDB-1.0.9-1,https://github.com/apache/couchdb-jiffy/releases/tag/CouchDB-1.0.9-1
apache/sling-org-apache-sling-xss,org.apache.sling.xss-2.2.18,2022-01-11 13:02:04+00:00,,,
apache/airavata-custos-portal,,,,,
apache/maven-stage-plugin,maven-stage-plugin-1.0,2015-02-23 19:25:50+00:00,,,
apache/uima-async-scaleout,,,,,
apache/uima-build-jenkins-shared-library,,,,,
apache/openwhisk-runtime-dotnet,3.1@1.16.0,2021-08-04 13:48:00+00:00,2021-08-11 15:20:34+00:00,1.16.0,https://github.com/apache/openwhisk-runtime-dotnet/releases/tag/3.1%401.16.0
apache/brooklyn-client,rel/apache-brooklyn-1.0.0,,,,
apache/incubator-ponymail-unit-tests,,,,,
apache/isis-app-demo,tags/09-01-bookVisit-integ-test,2021-10-06 17:44:23+00:00,,,
apache/.github,,,,,
apache/maven-docck-plugin,maven-docck-plugin-1.1,2015-04-03 11:14:33+00:00,,,
apache/trafficcontrol-website,,,,,
apache/isis-site,,,,,
apache/maven-doap-plugin,maven-doap-plugin-1.2,2015-03-12 16:36:59+00:00,,,
apache/infrastructure-blocky,,,,,
apache/storm-site,,,,,
apache/fineract-cn-mobile-wallet,,,,,
apache/maven-linkcheck-plugin,maven-linkcheck-plugin-1.2,2014-10-08 10:05:18+00:00,,,
apache/maven-ear-plugin,maven-ear-plugin-3.2.0,2020-12-30 10:47:05+00:00,,,
apache/cordova-serve,4.0.0,2020-04-08 06:38:16+00:00,2018-06-06 21:31:47+00:00,2.0.1,https://github.com/apache/cordova-serve/releases/tag/rel%2F2.0.1
apache/sling-org-apache-sling-commons-crypto,org.apache.sling.commons.crypto-1.1.0,2021-10-06 12:33:12+00:00,,,
apache/sling-org-apache-sling-commons-messaging,org.apache.sling.commons.messaging-1.0.2,2021-10-19 19:25:10+00:00,,,
apache/sling-org-apache-sling-commons-content-analyzing,org.apache.sling.commons.content.analyzing-1.0.0,2021-10-19 19:45:51+00:00,,,
apache/sling-org-apache-sling-commons-content-processing,org.apache.sling.commons.content.processing-1.0.0,2021-10-19 19:55:30+00:00,,,
apache/mynewt-documentation,,,,,
apache/infrastructure-blocky4,,,,,
apache/sling-org-apache-sling-contentparser-xml-jcr,org.apache.sling.contentparser.xml-jcr-2.0.0,2019-07-24 14:22:26+00:00,,,
apache/incubator-sdap-in-situ-data-services,,,,,
apache/yetus-homebrew,,,,,
apache/openmeetings-site,,,,,
apache/sling-org-apache-sling-clam,org.apache.sling.clam-1.1.0,2019-09-01 15:47:07+00:00,,,
apache/logging-log4j-site,,,,,
apache/geronimo-batchee,batchee-1.0.1,2021-10-28 11:46:56+00:00,,,
apache/myfaces-build-tools,checkstyle-rules-15,2021-10-28 17:46:47+00:00,,,
apache/infrastructure-dlstats,,,,,
apache/cassandra-in-jvm-dtest-api,0.0.12,2022-01-13 18:00:00+00:00,,,
apache/cordova-eslint,4.0.0,2021-10-27 11:00:24+00:00,,,
apache/ozone-docker-testkrb5,20211102-1,2021-11-01 23:33:19+00:00,,,
apache/sling-org-apache-sling-commons-clam,org.apache.sling.commons.clam-2.0.0,2019-08-31 07:06:48+00:00,,,
apache/airavata-custos,legacy-master,2020-05-07 14:38:52+00:00,,,
apache/incubator-annotator-website,,,,,
apache/uima-uimafit,uimafit-2.6.0,2021-11-03 12:46:35+00:00,,,
apache/isis-app-simpleapp,2.0.0m5-before-removal-of-archunit-lockdown-bddspecs,2021-04-13 18:22:19+00:00,,,
apache/santuario-cpp,2.0.4,2021-11-04 14:00:05+00:00,,,
apache/couchdb-ioq,2.1.3,2019-11-22 03:57:25+00:00,,,
apache/aries-cdi,org.apache.aries.cdi-1.1.4,2021-09-16 17:52:39+00:00,,,
apache/incubator-pagespeed-website,,,,,
apache/datasketches-experimentation,,,,,
apache/beam-site,,,,,
apache/incubator-sedona-website,,,,,
apache/qpid-interop-test,0.3.0,2021-10-26 14:58:15+00:00,,,
apache/logging-log4net-site,,,,,
apache/cxf-site,,,,,
apache/james-site,,,,,
apache/mesos-site,,,,,
apache/cordova-firefoxos,3.7.0,2015-03-26 22:17:53+00:00,,,
apache/cordova-app-harness,,,,,
apache/cordova-qt,2.6.0rc1,2013-03-21 22:25:16+00:00,,,
apache/cordova-wp8,3.8.2,2015-11-18 18:39:43+00:00,,,
apache/archiva-redback-components,spring-registry-2.4,2015-02-19 11:19:45+00:00,,,
apache/cordova-ubuntu,4.3.5,2016-09-02 13:56:43+00:00,,,
apache/cordova-plugin-compat,1.2.0,2017-09-18 20:30:44+00:00,,,
apache/predictionio-template-attribute-based-classifier,v0.14.0,2019-03-12 13:44:52+00:00,,,
apache/incubator-retired-edgent-website,,,,,
apache/maven-artifact-resolver,maven-artifact-resolver-1.0,2009-09-14 23:34:15+00:00,,,
apache/maven-repository-plugin,maven-repository-plugin-2.4,2015-02-18 21:32:27+00:00,,,
apache/incubator-pagespeed-optipng,,,,,
apache/infrastructure-puppet-kitchen,,,,,
apache/apachecon-site,,,,,
apache/xalan-test,xalan-j_2_7_2-rc1,2014-03-26 12:34:23+00:00,,,
apache/xalan-pmc,,,,,
apache/infrastructure-oraclejava,0.2.1,2017-01-10 01:29:56+00:00,,,
apache/netbeans-docs,,,,,
apache/cordova-template-reference,,,,,
apache/incubator-retired-iota-site,,,,,
apache/cloudstack-docs-rn,4.11.1.0,2018-08-14 16:05:29+00:00,,,
apache/cordova-amazon-fireos,3.6.3,2014-09-12 20:31:01+00:00,,,
apache/cordova-registry,,,,,
apache/cordova-registry-web,,,,,
apache/cordova-medic,before_buildbot,2013-04-22 15:07:28+00:00,,,
apache/cordova-blackberry,3.8.0,2015-09-02 20:11:30+00:00,,,
apache/cordova-wp7,2.9.0,2013-06-26 23:13:12+00:00,,,
apache/cordova-bada,2.6.0rc1,2013-03-21 22:25:19+00:00,,,
apache/cordova-webos,3.7.0,2015-08-11 21:56:59+00:00,,,
apache/cordova-bada-wac,2.6.0rc1,2013-03-21 22:25:32+00:00,,,
apache/npanday-its,npanday-1.4.0-incubating,2011-05-06 05:50:34+00:00,,,
apache/sandesha,v1.6.2,2012-04-30 07:38:20+00:00,,,
apache/geronimo-schema-14,geronimo-schema-j2ee_1.4-1.3,2010-04-27 16:46:22+00:00,,,
apache/geronimo-schema-6,geronimo-schema-javaee_6-1.0,2010-04-27 16:55:51+00:00,,,
apache/geronimo-schema-5,geronimo-schema-jee_5-1.2,2010-04-27 16:51:35+00:00,,,
apache/nuvem,,,,,
apache/geronimo-gshell,gshell-1.0-alpha-2,2009-02-14 09:52:06+00:00,,,
apache/geronimo-genesis,genesis-2.3,2016-11-22 11:21:29+00:00,,,
